iter	Logloss
2925	0.3312935201
2926	0.3312929584
2927	0.3312709961
2928	0.3312386425
2929	0.3312373506
2930	0.3312348511
2931	0.3312153041
2932	0.3312130573
2933	0.3312107825
2934	0.3312089008
2935	0.3312078617
2936	0.3312055306
2937	0.33120466
2938	0.3311851411
2939	0.3311807599
2940	0.3311786816
2941	0.331174834
2942	0.3311710426
2943	0.3311601457
2944	0.3311586291
2945	0.3311541636
2946	0.3311500633
2947	0.3311283257
2948	0.3311279887
2949	0.3311257419
2950	0.331123804
2951	0.3311229615
2952	0.3311213888
2953	0.3311159684
2954	0.3311131038
2955	0.3311047626
2956	0.3311033864
2957	0.3310814242
2958	0.3310776608
2959	0.3310743187
2960	0.3310713137
2961	0.3310676065
2962	0.3310349158
2963	0.3310304785
2964	0.331029018
2965	0.331028007
2966	0.3310255075
2967	0.3310236258
2968	0.3310235415
2969	0.331021379
2970	0.3310186267
2971	0.3310170259
2972	0.3310129536
2973	0.3310118021
2974	0.3310087409
2975	0.3310070558
2976	0.3310058201
2977	0.3310039945
2978	0.3310016916
2979	0.3309990797
2980	0.3309980125
2981	0.3309962712
2982	0.3309936032
2983	0.3309917777
2984	0.3309876773
2985	0.3309864416
2986	0.3309438651
2987	0.3309400456
2988	0.3309364508
2989	0.3309313112
2990	0.3309265649
2991	0.33092561
2992	0.3309253292
2993	0.3309227454
2994	0.3309216501
2995	0.3308929756
2996	0.3308908973
2997	0.3308895492
2998	0.330887808
2999	0.3308830055
